"";"codeplas";"AquaComponent";"zhjgem"
"1";"ANTRAV0014";"TN";1,44
"2";"ANTRAV0014";"TP";0,0347666666666667
"3";"ANTTUR0282";"TN";0,833333333333333
"4";"ANTTUR0282";"TP";0,015
"5";"ANTTUR0292";"TN";0,946666666666667
"6";"ANTTUR0292";"TP";0,015
"7";"ANTTUR0297";"TN";0,776666666666667
"8";"ANTTUR0297";"TP";0,0296333333333333
"9";"ANTTUR0299";"TN";1,66666666666667
"10";"ANTTUR0299";"TP";0,0450333333333333
