"";"codeplas";"chla_zhjgem"
"1";"ANTRAV0014";30,1666666666667
"2";"ANTTUR0282";5,76666666666667
"3";"ANTTUR0292";7,6
"4";"ANTTUR0297";11,9666666666667
"5";"ANTTUR0299";4,83333333333333
