"codeplas";"Al";"CO3";"Ca";"Cl";"EGV25_veld";"EGV_calc";"EGV_labo";"EGV_tit";"Fe";"HCO3_OEP";"K";"Mg";"Mn";"NH4";"NH4_N";"NO2";"NO2_N";"NO3";"NO3_N";"NPOC";"N_anorg";"Na";"O2_veld";"O2verz";"OH";"PO4";"PO4_P";"S";"SD_veld";"SO4";"SO4_S";"Si";"TN";"TP";"T_anion";"T_kation";"T_veld";"WD_veld";"ZS_105";"ZS_550";"absorptie_440";"alkaliniteit";"chl_a";"faeo";"pH_labo";"pH_veld";"sal_veld";"verschil_EGV_abs";"verschil_EGV_proc";"verschil_IC_abs";"verschil_IC_proc";"turbiditeit"
"ANTTUR0082";0,354;0,6;34,384;47,356;352,4;331,22;353,62;353,62;1,126;121,85;3,752;5,484;0,108;0,424;0,329243671377543;0,054;0,0164383561643836;1,366;0,308575042920394;27,78;0,611285156824352;29,87;11,298;133,04;0,18;0,09;0,0293542074363993;4,308;0,698;10,334;3,44926568758344;3,306;2,272;0,13309;3,43018;3,50306;23,6;0,698;0,0125;0,0125;0,07772;1,99688626679777;20,55;7,24;7,698;7,8526;0,1;24,226;6,8;0,1238;2,14;NA
"ANTTUR0094";0,479;0,6;3,299;25,113;172,05;167,439;170,69;170,69;0,359;2,5;11,055;1,779;0,113;4,82;3,74281720764094;0,067;0,0203957382039574;7,694;1,73805005873317;27,789;5,44455667420755;11,536;11,673;101,22;0,18;0,104;0,0339204174820613;9,013;0,538;23,36;7,79706275033378;1,179;7,542;0,611;1,40552;1,36103;24,72;0,569;0,1394;0,0393;0,03597;0,0409701737135365;21,07;92,36;5,705;5,798;0;5,278;4,793;0,045;2,53;NA
"ANTTUR0257";0,336;0,6;1,278;7,019;43,25;42,448;45,45;45,45;0,178;2,5;2,208;0,638;0,05;0,236;0,183258269917689;0,01;0,0030441400304414;0,291;0,0657359718080781;17,022;0,253083141348045;4,407;13,254;108,99;0,18;0,05;0,0163078930202218;1,864;0,9;4,533;1,5130173564753;0,475;1,403;0,03462;0,36389;0,39085;23,75;0,9;0,0125;0,0125;0,02399;0,0409701737135365;30,47;20,25;5,555;5,4799;0;2,701;6,232;0,0288;4,08;NA
"ANTTUR0270";0,17;0,6;7,29;5,1;93,4;92,36;92,2;92,2;0,05;36,45;6,08;4,34;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,16;0,0361434896539261;79,87;0,0938263110515384;3,22;11,77;131,4;0,18;0,05;0,0163078930202218;0,5;0,83;0,6;0,200267022696929;0,25;3,14;0,0782;1,188;1,0773;26,7;0,83;0,0125;0,0125;0,0322;0,597345132743363;19,5;10,4;7,16;8,178;0;2,08;4,68;0,111;4,9;NA
"ANTTUR0273";0,38;0,6;2,73;4,6;41,5;38,65;42;42;0,11;8,75;3,52;0,87;0,125;0,05;0,0388259046435782;0,01;0,0030441400304414;0,2;0,0451793620674076;32,27;0,091567342948168;3,18;11,65;113,8;0,18;0,05;0,0163078930202218;0,5;1,33;1,3;0,433911882510013;0,6;1,52;0,0941;0,3873;0,4198;26,3;1,33;0,0125;0,0125;0,0437;0,143395607997378;110,4;36,5;6,25;6,24;0;3,41;11,28;0,04;5;NA
"ANTTUR0277";0,308;0,6;8,811;26,62;189,01;184,188;189,1;189,1;0,05;31,918;11,864;2,682;0,05;0,119;0,0924056530517161;0,01;0,0030441400304414;0,549;0,124017348875034;30,918;0,357433224191377;15,627;12,32;114,71;0,18;0,05;0,0163078930202218;5,682;0,847;13,449;4,48898531375167;0,25;2,409;0,0465;1,73597;1,7411;25,38;0,847;0,0125;0,0125;0,03836;0,523074401835464;16,4;14,61;7,019;7,3426;0;7,702;4,895;0,0508;2,76;NA
"ANTTUR0282";0,357;0,6;2,68;7,396;44,56;44,693;47,69;47,69;0,05;5,464;2,045;0,904;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;1,047;0,236513960422879;23,329;0,278384005096899;3,548;11,502;105,86;0,18;0,05;0,0163078930202218;0,5;0,472;2,065;0,689252336448598;0,25;1,477;0,015;0,40326;0,42474;21,72;0,472;0,0125;0,0125;0,03607;0,0895444116683055;8,45;5,65;6,25;6,3652;0;3,288;7,102;0,0265;3,97;NA
"ANTTUR0287";0,53;0,6;31,87;48,15;473;437,69;471,4;471,4;0,2;75,1;34,74;10,28;0,125;0,13;0,100947352073303;0,31;0,0943683409436834;54,06;12,2119815668203;42,98;12,2903812918596;26,9;12,4;122,5;0,18;0,05;0,0163078930202218;24,67;0,832;66,39;22,1595460614152;1,15;14,48;0,0762;4,3465;4,4319;25,2;0,838;0,0125;0,0125;0,0752;1,23074401835464;15,9;20,4;7,85;8,55;0,1;24,3;6,27;0,133;1,6;NA
"ANTTUR0292";0,24;0,6;2,987;19,857;88,78;86,037;88,76;88,76;0,107;2,5;2,079;0,826;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;1,992;0,44998644619138;30,411;0,4918564908654;11,874;10,584;124,56;0,18;0,05;0,0163078930202218;0,864000000000001;0,645;0,869;0,290053404539386;0,495;2,646;0,02823;0,80081;0,79922;27,46;0,645;0,0125;0,0125;0,03678;0,0409701737135365;15,24;5,38;5,918;6,382;0;3,463;6,99;0,0305;3,08;NA
"ANTTUR0295";0,37;0,6;1,06;5,98;39,2;36,65;37,8;37,8;0,14;2,5;1,97;0,55;0,125;0,05;0,0388259046435782;0,01;0,0030441400304414;0,19;0,0429203939640372;22,14;0,138581875406743;3,44;11,21;112,2;0,18;0,05;0,0163078930202218;1,27;0,82;2,83;0,944592790387183;0,55;1,05;0,015;0,2878;0,3217;26,9;0,82;0,0125;0,0125;0,032;0,0409701737135365;2,5;2,5;5,02;4,851;0;2,48;6,07;0,04;8,4;NA
"ANTTUR0296";0,238;0,6;3,204;19,001;90,71;87,26;89,55;89,55;0,149;2,5;3,345;1,34;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,364;0,0822264389626819;18,339;0,124096483636701;9,3;12,264;107,55;0,18;0,05;0,0163078930202218;2,359;0,699;5,442;1,81642189586115;0,25;1,279;0,03;0,73477;0,75758;24,33;0,699;0,0125;0,0125;0,03423;0,0409701737135365;12,78;5,29;6,069;6,1309;0;3,883;3,757;0,0288;2,68;NA
"ANTTUR0297";0,351;0,6;2,839;8,992;55,26;53,324;56,83;56,83;0,094;2,5;2,315;1,024;0,085;0,05;0,0388259046435782;0,01;0,0030441400304414;0,839000000000001;0,189527423872775;31,55;0,231397468546794;4,608;10,954;118,26;0,18;0,05;0,0163078930202218;1,774;0,428;3,983;1,32943925233645;0,647;1,355;0,02697;0,48105;0,50127;26,62;0,428;0,0125;0,0125;0,04395;0,0409701737135365;9,01;2,5;5,331;4,986;0;3,229;9,539;0,0419;5,27;NA
"ANTTUR0299";0,3;0,6;24,495;28,565;279,2;266,235;277,6;277,6;0,415;96,275;5,83;4,86;0,1;0,63;0,489206398509085;0,06;0,0182648401826484;1,12;0,253004427577482;39,28;0,734122184620136;22,715;10,62;95,58;0,18;0,15;0,0489236790606654;4,185;1,075;10,785;3,59979973297731;1,49;2,99;0,1312;2,77485;2,8461;24,1;1,17;0,0125;0,0125;0,08436;1,57776138970829;14,18;7,28;7,34;7,44;0;13,405;5,65;0,0965;3,35;NA
"ANTTUR0300";0,529;0,6;9,479;23,183;159,91;152,986;158,46;158,46;0,827;16,571;4,354;3,125;0,109;0,396;0,30750116477714;0,01;0,0030441400304414;0,483;0,109108159392789;46,92;0,369052578684874;14,185;11,749;119,28;0,18;0,05;0,0163078930202218;5,996;0,625;15,147;5,05574098798398;1,992;2,466;0,07165;1,42919;1,53421;23,34;1,003;0,0339;0,0125;0,08566;0,271566699442805;256,22;80,97;6,546;6,806;0;7,011;5,204;0,1087;3,89;NA
"ANTTUR0301";0,42;0,6;3,307;16,007;99,54;96,435;98,99;98,99;0,516;7,801;4,382;1,601;0,1175;0,218;0,169280944246001;0,01;0,0030441400304414;0,657;0,148414204391434;39,929;0,290920909703388;9,859;11,972;110,38;0,18;0,05;0,0163078930202218;3,112;0,825;6,876;2,29506008010681;0,25;1,856;0,04;0,94598;0,89251;25,1;1,239;0,0125;0,0125;0,05743;0,127843330055719;79,64;25,69;6,368;6,6381;0;6,518;7,087;0,0759;4,28;NA
"ANTTUR0302";0,314;0,6;2,51;10,64;68,02;63,507;67,89;67,89;0,199;4,759;5,098;1,185;0,05;0,383;0,297406429569809;0,01;0,0030441400304414;1,453;0,328228065419717;27,006;0,614051825321292;5,838;11,722;120,69;0,18;0,05;0,0163078930202218;2,696;0,599;6,267;2,09178905206943;0,25;2,028;0,079;0,59143;0,60106;27,03;0,672;0,0125;0,0125;0,04967;0,0779908226810881;12,09;16,69;6,274;6,867;0;4,887;7,194;0,022;1,99;NA
"ANTTUR0304";0,409;0,6;3,046;21,045;141,22;134,914;139,64;139,64;0,349;2,5;8,09;1,929;0,113;0,718;0,557539990681783;0,01;0,0030441400304414;1,671;0,377473570073191;24,793;0,953644580698671;10,965;12,36;108,12;0,18;0,05;0,0163078930202218;6,207;0,511;15,651;5,2239652870494;0,25;2,779;0,14702;1,15051;1,14407;23,36;0,819;0,02555;0,0125;0,04386;0,0409701737135365;50,88;30,13;5,807;5,9583;0;5,105;4,167;0,029;2,29;NA
"ANTTUR0305";0,864;0,6;1,446;27,415;221,3;220,479;222,73;222,73;0,926;28,301;13,115;0,67;0,05;16,621;12,9065072216183;0,164;0,049923896499239;2,91;0,65735971808078;131,616;13,5356099512357;14,065;13,121;146,22;0,18;3,221;1,05055446836269;8,185;0,276;15,534;5,1849132176235;2,814;25,821;3,08205;2,25929;2,04222;25,37;0,65;0,4763;0,0125;0,27996;0,463798754506719;3462,72;2853,04;6,454;6,788;0;14,581;9,557;0,2171;5,92;NA
"ANTTUR0674";1,478;0,6;7,325;16,349;118,2;123,727;118,98;118,98;0,933;18,52;4,484;2,629;0,1225;0,648;0,503183724180773;0,01;0,0030441400304414;0,489;0,110463540254812;48,52;0,615590884717694;10,808;12,115;111,43;0,18;0,158;0,0515329419439008;2,818;0,675;6,542;2,18357810413885;0,783;2,676;0,26513;1,19649;1,34826;26,7;0,677;0,0125;0,0125;0,17223;0,303507046869879;32,2;15,41;6,885;7,0005;0;4,381;3,687;0,1514;5,29;NA
